soccode, level1, level2, level3, level4, fullcode, title, description
47-1011,27.66,41.54,55.43,69.31,47-1011.03,Solar Energy Installation Managers,Direct work crews installing residential or commercial solar photovoltaic or thermal systems.
47-1011,27.66,41.54,55.43,69.31,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Directly supervise and coordinate activities of construction or extraction workers.
47-2011,27.65,28.82,29.99,31.16,47-2011.00,Boilermakers,"Construct, assemble, maintain, and repair stationary steam boilers and boiler house auxiliaries. Align structures or plate sections to assemble boiler frame tanks or vats, following blueprints. Work involves use of hand and power tools, plumb bobs, levels, wedges, dogs, or turnbuckles. Assist in testing assembled vessels. Direct cleaning of boilers and boiler furnaces. Inspect and repair boiler fittings, such as safety valves, regulators, automatic-control mechanisms, water columns, and auxiliary machines."
47-2021,21.24,23.77,26.29,28.82,47-2021.00,Brickmasons and Blockmasons,"Lay and bind building materials, such as brick, structural tile, concrete block, cinder block, glass block, and terra-cotta block, with mortar and other substances to construct or repair walls, partitions, arches, sewers, and other structures."
47-2022,17.33,23.49,29.65,35.81,47-2022.00,Stonemasons,"Build stone structures, such as piers, walls, and abutments. Lay walks, curbstones, or special types of masonry for vats, tanks, and floors."
47-2031,21.95,25.36,28.76,32.17,47-2031.02,Rough Carpenters,"Build rough wooden structures, such as concrete forms, scaffolds, tunnel, bridge, or sewer supports, billboard signs, and temporary frame shelters, according to sketches, blueprints, or oral instructions."
47-2031,21.95,25.36,28.76,32.17,47-2031.01,Construction Carpenters,"Construct, erect, install, and repair structures and fixtures of wood, plywood, and wallboard, using carpenters hand tools and power tools."
47-2031,21.95,25.36,28.76,32.17,47-2031.00,Carpenters,"Construct, erect, install, or repair structures and fixtures made of wood, such as concrete forms; building frameworks, including partitions, joists, studding, and rafters; and wood stairways, window and door frames, and hardwood floors. May also install cabinets, siding, drywall and batt or roll insulation. Includes brattice builders who build doors or brattices (ventilation walls or partitions) in underground passageways."
47-2041,14.02,20.06,26.11,32.15,47-2041.00,Carpet Installers,Lay and install carpet from rolls or blocks on floors. Install padding and trim flooring materials.
47-2042,16.01,19.80,23.59,27.38,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles","Apply blocks, strips, or sheets of shock-absorbing, sound-deadening, or decorative coverings to floors."
47-2043,17.13,19.84,22.56,25.27,47-2043.00,Floor Sanders and Finishers,"Scrape and sand wooden floors to smooth surfaces using floor scraper and floor sanding machine, and apply coats of finish."
47-2044,17.01,20.83,24.65,28.47,47-2044.00,Tile and Marble Setters,"Apply hard tile, marble, and wood tile to walls, floors, ceilings, and roof decks."
47-2051,17.15,18.82,20.49,22.16,47-2051.00,Cement Masons and Concrete Finishers,"Smooth and finish surfaces of poured concrete, such as floors, walks, sidewalks, roads, or curbs using a variety of hand and power tools. Align forms for sidewalks, curbs, or gutters; patch voids; and use saws to cut expansion joints."
47-2053,22.00,24.59,27.17,29.76,47-2053.00,Terrazzo Workers and Finishers,"Apply a mixture of cement, sand, pigment, or marble chips to floors, stairways, and cabinet fixtures to fashion durable and decorative surfaces."
47-2061,13.75,20.50,27.26,34.01,47-2061.00,Construction Laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris and other waste materials. May assist other craft workers."
47-2071,17.00,21.46,25.93,30.39,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators","Operate equipment used for applying concrete, asphalt, or other materials to road beds, parking lots, or airport runways and taxiways, or equipment used for tamping gravel, dirt, or other materials. Includes concrete and asphalt paving machine operators, form tampers, tamping machine operators, and stone spreader operators."
47-2072,22.35,24.63,26.91,29.19,47-2072.00,Pile-Driver Operators,"Operate pile drivers mounted on skids, barges, crawler treads, or locomotive cranes to drive pilings for retaining walls, bulkheads, and foundations of structures, such as buildings, bridges, and piers."
47-2073,16.85,20.61,24.38,28.14,47-2073.00,Operating Engineers and Other Construction Equipment Operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties."
47-2081,16.97,20.49,24.00,27.52,47-2081.00,Drywall and Ceiling Tile Installers,"Apply plasterboard or other wallboard to ceilings or interior walls of buildings. Apply or mount acoustical tiles or blocks, strips, or sheets of shock-absorbing materials to ceilings and walls of buildings to reduce or reflect sound. Materials may be of decorative quality. Includes lathers who fasten wooden, metal, or rockboard lath to walls, ceilings or partitions of buildings to provide support base for plaster, fire-proofing, or acoustical material."
47-2082,20.21,28.71,37.20,45.70,47-2082.00,Tapers,Seal joints between plasterboard or other wallboard to prepare wall surface for painting or papering.
47-2111,21.71,29.26,36.80,44.35,47-2111.00,Electricians,"Install, maintain, and repair electrical wiring, equipment, and fixtures. Ensure that work is in accordance with relevant codes. May install or service street lights, intercom systems, or electrical control systems."
47-2121,17.19,20.97,24.74,28.52,47-2121.00,Glaziers,"Install glass in windows, skylights, store fronts, and display cases, or on surfaces, such as building fronts, interior walls, ceilings, and tabletops."
47-2131,16.97,20.62,24.27,27.92,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall","Line and cover structures with insulating materials. May work with batt, roll, or blown insulation materials."
47-2132,17.02,20.69,24.35,28.02,47-2132.00,"Insulation Workers, Mechanical","Apply insulating materials to pipes or ductwork, or other mechanical systems in order to help control and maintain temperature."
47-2141,11.01,17.25,23.50,29.74,47-2141.00,"Painters, Construction and Maintenance","Paint walls, equipment, buildings, bridges, and other structural surfaces, using brushes, rollers, and spray guns. May remove old paint to prepare surface prior to painting. May mix colors or oils to obtain desired color or consistency."
47-2142,17.48,18.24,18.99,19.75,47-2142.00,Paperhangers,"Cover interior walls or ceilings of rooms with decorative wallpaper or fabric, or attach advertising posters on surfaces such as walls and billboards. May remove old materials or prepare surfaces to be papered."
47-2151,16.85,19.41,21.97,24.53,47-2151.00,Pipelayers,"Lay pipe for storm or sanitation sewers, drains, and water mains. Perform any combination of the following tasks: grade trenches or culverts, position pipe, or seal joints."
47-2152,16.46,20.78,25.09,29.41,47-2152.02,Plumbers,"Assemble, install, or repair pipes, fittings, or fixtures of heating, water, or drainage systems, according to specifications or plumbing codes."
47-2152,16.46,20.78,25.09,29.41,47-2152.01,Pipe Fitters and Steamfitters,"Lay out, assemble, install, or maintain pipe systems, pipe supports, or related hydraulic or pneumatic equipment for steam, hot water, heating, cooling, lubricating, sprinkling, or industrial production or processing systems."
47-2152,16.46,20.78,25.09,29.41,47-2152.00,"Plumbers, Pipefitters, and Steamfitters","Assemble, install, alter, and repair pipelines or pipe systems that carry water, steam, air, or other liquids or gases. May install heating and cooling equipment and mechanical control systems. Includes sprinklerfitters."
47-2161,17.33,20.74,24.16,27.57,47-2161.00,Plasterers and Stucco Masons,"Apply interior or exterior plaster, cement, stucco, or similar materials. May also set ornamental plaster."
47-2171,19.66,24.72,29.77,34.83,47-2171.00,Reinforcing Iron and Rebar Workers,"Position and secure steel bars or mesh in concrete forms in order to reinforce concrete. Use a variety of fasteners, rod-bending machines, blowtorches, and hand tools. Includes rod busters."
47-2181,13.44,17.09,20.73,24.38,47-2181.00,Roofers,"Cover roofs of structures with shingles, slate, asphalt, aluminum, wood, or related materials. May spray roofs, sidings, and walls with material to bind, seal, insulate, or soundproof sections of structures."
47-2211,14.31,17.49,20.66,23.84,47-2211.00,Sheet Metal Workers,"Fabricate, assemble, install, and repair sheet metal products and equipment, such as ducts, control boxes, drainpipes, and furnace casings. Work may involve any of the following: setting up and operating fabricating machines to cut, bend, and straighten sheet metal; shaping metal over anvils, blocks, or forms using hammer; operating soldering and welding equipment to join sheet metal parts; or inspecting, assembling, and smoothing seams and joints of burred surfaces. Includes sheet metal duct installers who install prefabricated sheet metal ducts used for heating, air conditioning, or other purposes."
47-2221,17.82,22.44,27.07,31.69,47-2221.00,Structural Iron and Steel Workers,"Raise, place, and unite iron or steel girders, columns, and other structural members to form completed structures or structural frameworks. May erect metal storage tanks and assemble prefabricated metal buildings."
47-2231,13.12,19.51,25.90,32.29,47-2231.00,Solar Photovoltaic Installers,"Assemble, install, or maintain solar photovoltaic (PV) systems on roofs or other structures in compliance with site assessment and schematics. May include measuring, cutting, assembling, and bolting structural framing and solar modules. May perform minor electrical work such as current checks."
47-3011,13.68,15.01,16.34,17.67,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Help brickmasons, blockmasons, stonemasons, or tile and marble setters by performing duties requiring less skill. Duties include using, supplying or holding materials or tools, and cleaning work area and equipment."
47-3012,13.56,15.90,18.24,20.58,47-3012.00,Helpers--Carpenters,"Help carpenters by performing duties requiring less skill. Duties include using, supplying or holding materials or tools, and cleaning work area and equipment."
47-3013,13.41,15.55,17.68,19.82,47-3013.00,Helpers--Electricians,"Help electricians by performing duties requiring less skill. Duties include using, supplying or holding materials or tools, and cleaning work area and equipment."
47-3014,11.31,13.71,16.11,18.51,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Help painters, paperhangers, plasterers, or stucco masons by performing duties requiring less skill. Duties include using, supplying or holding materials or tools, and cleaning work area and equipment."
47-3015,14.03,18.68,23.33,27.98,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Help plumbers, pipefitters, steamfitters, or pipelayers by performing duties requiring less skill. Duties include using, supplying or holding materials or tools, and cleaning work area and equipment."
47-3016,17.10,18.70,20.31,21.91,47-3016.00,Helpers--Roofers,"Help roofers by performing duties requiring less skill. Duties include using, supplying or holding materials or tools, and cleaning work area and equipment."
47-3019,13.45,16.77,20.09,23.41,47-3019.00,"Helpers, Construction Trades, All Other",All construction trades helpers not listed separately.
47-4011,31.85,35.97,40.10,44.22,47-4011.00,Construction and Building Inspectors,"Inspect structures using engineering skills to determine structural soundness and compliance with specifications, building codes, and other regulations. Inspections may be general in nature or may be limited to a specific area, such as electrical systems or plumbing."
47-4021,35.69,39.34,42.99,46.64,47-4021.00,Elevator Installers and Repairers,"Assemble, install, repair, or maintain electric or hydraulic freight or passenger elevators, escalators, or dumbwaiters."
47-4031,16.68,21.98,27.29,32.59,47-4031.00,Fence Erectors,"Erect and repair fences and fence gates, using hand and power tools."
47-4041,17.41,21.93,26.46,30.98,47-4041.00,Hazardous Materials Removal Workers,"Identify, remove, pack, transport, or dispose of hazardous materials, including asbestos, lead-based paint, waste oil, fuel, transmission fluid, radioactive materials, or contaminated soil. Specialized training and certification in hazardous materials handling or a confined entry permit are generally required. May operate earth-moving equipment or trucks."
47-4051,13.84,16.58,19.32,22.06,47-4051.00,Highway Maintenance Workers,"Maintain highways, municipal and rural roads, airport runways, and rights-of-way. Duties include patching broken or eroded pavement, repairing guard rails, highway markers, and snow fences. May also mow or clear brush from along road or plow snow from roadway."
47-4061,21.54,26.02,30.51,34.99,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,"Lay, repair, and maintain track for standard or narrow-gauge railroad equipment used in regular railroad service or in plant yards, quarries, sand and gravel pits, and mines. Includes ballast cleaning machine operators and railroad bed tamping machine operators."
47-4071,NOPE,NOPE,NOPE,NOPE,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,"Clean and repair septic tanks, sewer lines, or drains. May patch walls and partitions of tank, replace damaged drain tile, or repair breaks in underground piping."
47-4091,16.98,23.31,29.64,35.97,47-4091.00,Segmental Pavers,"Lay out, cut, and place segmental paving units. Includes installers of bedding and restraining materials for the paving units."
47-4099,16.98,23.31,29.64,35.97,47-4099.03,Weatherization Installers and Technicians,"Perform a variety of activities to weatherize homes and make them more energy efficient. Duties include repairing windows, insulating ducts, and performing heating, ventilating, and air-conditioning (HVAC) work. May perform energy audits and advise clients on energy conservation measures."
47-4099,16.98,23.31,29.64,35.97,47-4099.02,Solar Thermal Installers and Technicians,"Install or repair solar energy systems designed to collect, store, and circulate solar-heated water for residential, commercial or industrial use."
47-4099,16.98,23.31,29.64,35.97,47-4099.00,"Construction and Related Workers, All Other",All construction and related workers not listed separately.
47-5011,21.88,26.13,30.37,34.62,47-5011.00,"Derrick Operators, Oil and Gas",Rig derrick equipment and operate pumps to circulate mud through drill hole.
47-5012,21.42,23.32,25.21,27.11,47-5012.00,"Rotary Drill Operators, Oil and Gas","Set up or operate a variety of drills to remove underground oil and gas, or remove core samples for testing during oil and gas exploration."
47-5013,21.43,25.76,30.10,34.43,47-5013.00,"Service Unit Operators, Oil, Gas, and Mining","Operate equipment to increase oil flow from producing wells or to remove stuck pipe, casing, tools, or other obstructions from drilling wells. May also perform similar services in mining exploration operations. Includes fishing-tool technicians."
47-5021,17.23,22.06,26.89,31.72,47-5021.00,"Earth Drillers, Except Oil and Gas","Operate a variety of drills such as rotary, churn, and pneumatic to tap sub-surface water and salt deposits, to remove core samples during mineral exploration or soil testing, and to facilitate the use of explosives in mining or construction. May use explosives. Includes horizontal and earth boring machine operators."
47-5031,17.23,22.06,26.89,31.72,47-5031.00,"Explosives Workers, Ordnance Handling Experts, and Blasters","Place and detonate explosives to demolish structures or to loosen, remove, or displace earth, rock, or other materials. May perform specialized handling, storage, and accounting procedures. Includes seismograph shooters."
47-5041,27.08,29.41,31.73,34.06,47-5041.00,Continuous Mining Machine Operators,"Operate self-propelled mining machines that rip coal, metal and nonmetal ores, rock, stone, or sand from the mine face and load it onto conveyors or into shuttle cars in a continuous operation."
47-5042,21.19,25.02,28.85,32.68,47-5042.00,Mine Cutting and Channeling Machine Operators,"Operate machinery such as longwall shears, plows, and cutting machines to cut or channel along the face or seams of coal mines, stone quarries, or other mining surfaces to facilitate blasting, separating, or removing minerals or materials from mines or from the Earths surface. Includes shale planers."
47-5049,21.19,25.02,28.85,32.68,47-5049.00,"Mining Machine Operators, All Other",All mining machine operators not listed separately.
47-5051,17.45,20.78,24.10,27.43,47-5051.00,"Rock Splitters, Quarry",Separate blocks of rough dimension stone from quarry mass using jackhammer and wedges.
47-5061,27.92,31.30,34.67,38.05,47-5061.00,"Roof Bolters, Mining",Operate machinery to install roof support bolts in underground mine.
47-5071,17.10,22.16,27.21,32.27,47-5071.00,"Roustabouts, Oil and Gas",Assemble or repair oil field equipment using hand and power tools. Perform other tasks as needed.
47-5081,13.26,17.95,22.64,27.33,47-5081.00,Helpers--Extraction Workers,"Help extraction craft workers, such as earth drillers, blasters and explosives workers, derrick operators, and mining machine operators, by performing duties requiring less skill. Duties include supplying equipment or cleaning work area."
47-5099,21.19,25.02,28.85,32.68,47-5099.00,"Extraction Workers, All Other",All extraction workers not listed separately.
49-1011,23.80,33.73,43.67,53.60,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers","Directly supervise and coordinate the activities of mechanics, installers, and repairers."
49-2011,16.92,21.17,25.43,29.68,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers","Repair, maintain, or install computers, word processing systems, automated teller machines, and electronic office machines, such as duplicating and fax machines."
49-2021,25.92,32.05,38.17,44.30,49-2021.01,Radio Mechanics,Test or repair mobile or stationary radio transmitting and receiving equipment and two-way radio communications systems used in ship-to-shore communications and found in service and emergency vehicles.
49-2021,25.92,32.05,38.17,44.30,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers","Repair, install or maintain mobile or stationary radio transmitting, broadcasting, and receiving equipment, and two-way radio communications systems used in cellular telecommunications, mobile broadband, ship-to-shore, aircraft-to-ground communications, and radio equipment in service and emergency vehicles. May test and analyze network coverage."
49-2022,35.15,35.50,35.85,36.20,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers","Install, set-up, rearrange, or remove switching, distribution, routing, and dialing equipment used in central offices or headends. Service or repair telephone, cable television, Internet, and other communications equipment on customers property. May install communications equipment or communications wiring in buildings."
49-2091,22.54,33.05,43.57,54.08,49-2091.00,Avionics Technicians,"Install, inspect, test, adjust, or repair avionics equipment, such as radar, radio, navigation, and missile control systems in aircraft or space vehicles."
49-2092,19.20,23.37,27.55,31.72,49-2092.00,"Electric Motor, Power Tool, and Related Repairers","Repair, maintain, or install electric motors, wiring, or switches."
49-2093,27.32,33.34,39.35,45.37,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment","Install, adjust, or maintain mobile electronics communication equipment, including sound, sonar, security, navigation, and surveillance systems on trains, watercraft, or other mobile equipment."
49-2094,21.86,27.09,32.31,37.54,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Repair, test, adjust, or install electronic equipment, such as industrial controls, transmitters, and antennas."
49-2095,NOPE,NOPE,NOPE,NOPE,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Inspect, test, repair, or maintain electrical equipment in generating stations, substations, and in-service relays."
49-2096,17.13,20.97,24.81,28.65,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles","Install, diagnose, or repair communications, sound, security, or navigation equipment in motor vehicles."
49-2097,22.00,26.55,31.10,35.65,49-2097.00,Electronic Home Entertainment Equipment Installers and Repairers,"Repair, adjust, or install audio or television receivers, stereo systems, camcorders, video systems, or other electronic home entertainment equipment."
49-2098,20.63,25.29,29.95,34.61,49-2098.00,Security and Fire Alarm Systems Installers,"Install, program, maintain, or repair security or fire alarm wiring and equipment. Ensure that work is in accordance with relevant codes."
49-3011,27.57,32.31,37.06,41.80,49-3011.00,Aircraft Mechanics and Service Technicians,"Diagnose, adjust, repair, or overhaul aircraft engines and assemblies, such as hydraulic and pneumatic systems. Includes helicopter and aircraft engine specialists."
49-3021,16.66,20.23,23.81,27.38,49-3021.00,Automotive Body and Related Repairers,Repair and refinish automotive vehicle bodies and straighten vehicle frames.
49-3022,17.07,19.45,21.82,24.20,49-3022.00,Automotive Glass Installers and Repairers,Replace or repair broken windshields and window glass in motor vehicles.
49-3023,17.45,21.33,25.21,29.09,49-3023.02,Automotive Specialty Technicians,"Repair only one system or component on a vehicle, such as brakes, suspension, or radiator."
49-3023,17.45,21.33,25.21,29.09,49-3023.01,Automotive Master Mechanics,"Repair automobiles, trucks, buses, and other vehicles. Master mechanics repair virtually any part on the vehicle or specialize in the transmission system."
49-3023,17.45,21.33,25.21,29.09,49-3023.00,Automotive Service Technicians and Mechanics,"Diagnose, adjust, repair, or overhaul automotive vehicles."
49-3031,22.09,25.88,29.67,33.46,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,"Diagnose, adjust, repair, or overhaul buses and trucks, or maintain and repair any type of diesel engines. Includes mechanics working primarily with automobile or marine diesel engines."
49-3041,16.04,18.08,20.13,22.17,49-3041.00,Farm Equipment Mechanics and Service Technicians,"Diagnose, adjust, repair, or overhaul farm machinery and vehicles, such as tractors, harvesters, dairy equipment, and irrigation systems."
49-3042,20.85,22.89,24.94,26.98,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines","Diagnose, adjust, repair, or overhaul mobile mechanical, hydraulic, and pneumatic equipment, such as cranes, bulldozers, graders, and conveyors, used in construction, logging, and surface mining."
49-3043,27.07,29.58,32.08,34.59,49-3043.00,Rail Car Repairers,"Diagnose, adjust, repair, or overhaul railroad rolling stock, mine cars, or mass transit rail cars."
49-3051,16.74,24.14,31.53,38.93,49-3051.00,Motorboat Mechanics and Service Technicians,Repair and adjust electrical and mechanical equipment of inboard or inboard-outboard boat engines.
49-3052,15.09,17.43,19.78,22.12,49-3052.00,Motorcycle Mechanics,"Diagnose, adjust, repair, or overhaul motorcycles, scooters, mopeds, dirt bikes, or similar motorized vehicles."
49-3053,15.43,19.45,23.46,27.48,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,"Diagnose, adjust, repair, or overhaul small engines used to power lawn mowers, chain saws, recreational sporting equipment and related equipment."
49-3091,13.65,16.09,18.53,20.97,49-3091.00,Bicycle Repairers,Repair and service bicycles.
49-3092,17.60,25.19,32.77,40.36,49-3092.00,Recreational Vehicle Service Technicians,"Diagnose, inspect, adjust, repair, or overhaul recreational vehicles including travel trailers. May specialize in maintaining gas, electrical, hydraulic, plumbing, or chassis/towing systems as well as repairing generators, appliances, and interior components. Includes workers who perform customized van conversions."
49-3093,13.64,17.13,20.61,24.10,49-3093.00,Tire Repairers and Changers,Repair and replace tires.
49-9011,16.99,24.00,31.00,38.01,49-9011.00,Mechanical Door Repairers,"Install, service, or repair automatic door mechanisms and hydraulic doors. Includes garage door mechanics."
49-9012,22.26,28.58,34.91,41.23,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door","Install, repair, and maintain mechanical regulating and controlling devices, such as electric meters, gas regulators, thermostats, safety and flow valves, and other mechanical governors."
49-9021,16.98,22.13,27.28,32.43,49-9021.02,Refrigeration Mechanics and Installers,Install and repair industrial and commercial refrigerating systems.
49-9021,16.98,22.13,27.28,32.43,49-9021.01,Heating and Air Conditioning Mechanics and Installers,"Install, service, or repair heating and air conditioning systems in residences or commercial establishments."
49-9021,16.98,22.13,27.28,32.43,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Install or repair heating, central air conditioning, or refrigeration systems, including oil burners, hot-air furnaces, and heating stoves."
49-9031,17.02,21.37,25.73,30.08,49-9031.00,Home Appliance Repairers,"Repair, adjust, or install all types of electric or gas household appliances, such as refrigerators, washers, dryers, and ovens."
49-9041,22.92,24.84,26.76,28.68,49-9041.00,Industrial Machinery Mechanics,"Repair, install, adjust, or maintain industrial production and processing machinery or refinery and pipeline distribution systems."
49-9043,10.81,14.31,17.80,21.30,49-9043.00,"Maintenance Workers, Machinery","Lubricate machinery, change parts, or perform other routine machinery maintenance."
49-9044,20.33,25.34,30.34,35.35,49-9044.00,Millwrights,"Install, dismantle, or move machinery and heavy equipment according to layout plans, blueprints, or other drawings."
49-9045,24.89,32.30,39.72,47.13,49-9045.00,"Refractory Materials Repairers, Except Brickmasons","Build or repair equipment such as furnaces, kilns, cupolas, boilers, converters, ladles, soaking pits and ovens, using refractory materials."
49-9051,17.27,24.11,30.96,37.80,49-9051.00,Electrical Power-Line Installers and Repairers,Install or repair cables or wires used in electrical power or distribution systems. May erect poles and light or heavy duty transmission towers.
49-9052,17.72,23.55,29.39,35.22,49-9052.00,Telecommunications Line Installers and Repairers,"Install and repair telecommunications cable, including fiber optics."
49-9061,27.77,33.47,39.17,44.87,49-9061.00,Camera and Photographic Equipment Repairers,"Repair and adjust cameras and photographic equipment, including commercial video and motion picture camera equipment."
49-9062,13.77,19.91,26.06,32.20,49-9062.00,Medical Equipment Repairers,"Test, adjust, or repair biomedical or electromedical equipment."
49-9063,15.28,19.61,23.95,28.28,49-9063.00,Musical Instrument Repairers and Tuners,"Repair percussion, stringed, reed, or wind instruments. May specialize in one area, such as piano tuning."
49-9064,17.24,30.75,44.25,57.76,49-9064.00,Watch Repairers,"Repair, clean, and adjust mechanisms of timing instruments, such as watches and clocks. Includes watchmakers, watch technicians, and mechanical timepiece repairers."
49-9069,21.87,28.42,34.97,41.52,49-9069.00,"Precision Instrument and Equipment Repairers, All Other",All precision instrument and equipment repairers not listed separately.
49-9071,16.90,20.99,25.08,29.17,49-9071.00,"Maintenance and Repair Workers, General","Perform work involving the skills of two or more maintenance or craft occupations to keep machines, mechanical equipment, or the structure of an establishment in repair. Duties may involve pipe fitting; boiler making; insulating; welding; machining; carpentry; repairing electrical or mechanical equipment; installing, aligning, and balancing new equipment; and repairing buildings, floors, or stairs."
49-9081,21.88,24.61,27.34,30.07,49-9081.00,Wind Turbine Service Technicians,"Inspect, diagnose, adjust, or repair wind turbines. Perform maintenance on wind turbine equipment including resolving electrical, mechanical, and hydraulic malfunctions."
49-9091,11.12,15.46,19.80,24.14,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers","Install, service, adjust, or repair coin, vending, or amusement machines including video games, juke boxes, pinball machines, or slot machines."
49-9092,21.10,39.76,58.43,77.09,49-9092.00,Commercial Divers,"Work below surface of water, using scuba gear to inspect, repair, remove, or install equipment and structures. May use a variety of power and hand tools, such as drills, sledgehammers, torches, and welding equipment. May conduct tests or experiments, rig explosives, or photograph structures or marine life."
49-9093,15.89,19.75,23.62,27.48,49-9093.00,"Fabric Menders, Except Garment","Repair tears, holes, and other defects in fabrics, such as draperies, linens, parachutes, and tents."
49-9094,16.93,22.27,27.62,32.96,49-9094.00,Locksmiths and Safe Repairers,Repair and open locks; make keys; change locks and safe combinations; and install and repair safes.
49-9095,10.75,13.92,17.08,20.25,49-9095.00,Manufactured Building and Mobile Home Installers,Move or install mobile homes or prefabricated buildings.
49-9096,21.57,25.95,30.32,34.70,49-9096.00,Riggers,"Set up or repair rigging for construction projects, manufacturing plants, logging yards, ships and shipyards, or for the entertainment industry."
49-9097,27.07,35.00,42.94,50.87,49-9097.00,Signal and Track Switch Repairers,"Install, inspect, test, maintain, or repair electric gate crossings, signals, signal equipment, track switches, section lines, or intercommunications systems within a railroad system."
49-9098,10.82,13.68,16.54,19.40,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers","Help installation, maintenance, and repair workers in maintenance, parts replacement, and repair of vehicles, industrial machinery, and electrical and electronic equipment. Perform duties such as furnishing tools, materials, and supplies to other workers; cleaning work area, machines, and tools; and holding materials or tools for other workers."
49-9099,15.89,19.75,23.62,27.48,49-9099.01,Geothermal Technicians,"Perform technical activities at power plants or individual installations necessary for the generation of power from geothermal energy sources. Monitor and control operating activities at geothermal power generation facilities and perform maintenance and repairs as necessary. Install, test, and maintain residential and commercial geothermal heat pumps."
49-9099,15.89,19.75,23.62,27.48,49-9099.00,"Installation, Maintenance, and Repair Workers, All Other","All installation, maintenance, and repair workers not listed separately."
51-1011,24.28,35.32,46.36,57.40,51-1011.00,First-Line Supervisors of Production and Operating Workers,"Directly supervise and coordinate the activities of production and operating workers, such as inspectors, precision workers, machine setters and operators, assemblers, fabricators, and plant and system operators."
51-2011,22.26,27.71,33.17,38.62,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers","Assemble, fit, fasten, and install parts of airplanes, space vehicles, or missiles, such as tails, wings, fuselage, bulkheads, stabilizers, landing gear, rigging and control equipment, or heating and ventilating systems."
51-2021,12.47,17.32,22.18,27.03,51-2021.00,"Coil Winders, Tapers, and Finishers","Wind wire coils used in electrical components, such as resistors and transformers, and in electrical equipment and instruments, such as field cores, bobbins, armature cores, electrical motors, generators, and control equipment."
51-2022,13.96,19.78,25.60,31.42,51-2022.00,Electrical and Electronic Equipment Assemblers,"Assemble or modify electrical or electronic equipment, such as computers, test equipment telemetering systems, electric motors, and batteries."
51-2023,13.96,19.78,25.60,31.42,51-2023.00,Electromechanical Equipment Assemblers,"Assemble or modify electromechanical equipment or devices, such as servomechanisms, gyros, dynamometers, magnetic drums, tape drives, brakes, control linkage, actuators, and appliances."
51-2031,16.80,21.20,25.61,30.01,51-2031.00,Engine and Other Machine Assemblers,"Construct, assemble, or rebuild machines, such as engines, turbines, and similar equipment used in such industries as construction, extraction, textiles, and paper manufacturing."
51-2041,17.18,20.35,23.52,26.69,51-2041.00,Structural Metal Fabricators and Fitters,"Fabricate, position, align, and fit parts of structural metal products."
51-2091,16.27,19.02,21.77,24.52,51-2091.00,Fiberglass Laminators and Fabricators,"Laminate layers of fiberglass on molds to form boat decks and hulls, bodies for golf carts, automobiles, or other products."
51-2092,13.77,16.54,19.31,22.08,51-2092.00,Team Assemblers,Work as part of a team having responsibility for assembling an entire product or component of a product. Team assemblers can perform all tasks conducted by the team in the assembly process and rotate through all or most of them rather than being assigned to a specific task on a permanent basis. May participate in making management decisions affecting the work. Includes team leaders who work as part of the team.
